comuna;region;year;month;day;str_date;n_contadores;count_1;count_2
VILLARICA;9;2018;7;31;31-7-2018;4;0;274
TEMUCO;9;2018;7;31;31-7-2018;10;0;2081
VICTORIA;9;2018;7;31;31-7-2018;3;0;608
HUALPÉN;8;2018;7;31;31-7-2018;1;0;11
TALCAHUANO;8;2018;7;31;31-7-2018;3;0;381
LOS ANGELES;8;2018;7;31;31-7-2018;2;0;516
CONCEPCION;8;2018;7;31;31-7-2018;2;0;1288
CORONEL;8;2018;7;31;31-7-2018;2;0;602
PUNTA ARENAS;12;2018;7;31;31-7-2018;6;0;207
PUERTO NATALES;12;2018;7;31;31-7-2018;6;0;266
ANTOFAGASTA;2;2018;7;31;31-7-2018;4;0;758
CALAMA;2;2018;7;31;31-7-2018;7;0;2064
LA SERENA;4;2018;7;31;31-7-2018;3;0;507
TALAGANTE;13;2018;7;31;31-7-2018;3;0;829
BUIN;13;2018;7;31;31-7-2018;1;0;588
COPIAPO;3;2018;7;31;31-7-2018;8;0;2127
SANTA CRUZ;6;2018;7;31;31-7-2018;1;0;191
RANCAGUA;6;2018;7;31;31-7-2018;1;0;564
PUERTO AYSÉN;11;2018;7;31;31-7-2018;3;0;5
VALDIVIA;14;2018;8;1;1-8-2018;6;0;805
OSORNO;10;2018;8;1;1-8-2018;4;0;708
PUERTO MONTT;10;2018;8;1;1-8-2018;4;0;198
ARICA;15;2018;8;1;1-8-2018;7;0;2039
Temuco;9;2018;8;1;1-8-2018;6;0;2312
VILLARICA;9;2018;8;1;1-8-2018;4;0;260
TEMUCO;9;2018;8;1;1-8-2018;10;0;2158
VICTORIA;9;2018;8;1;1-8-2018;3;0;582
HUALPÉN;8;2018;8;1;1-8-2018;1;0;3
TALCAHUANO;8;2018;8;1;1-8-2018;3;0;354
LOS ANGELES;8;2018;8;1;1-8-2018;2;0;466
CONCEPCION;8;2018;8;1;1-8-2018;2;0;1314
CORONEL;8;2018;8;1;1-8-2018;2;0;517
PUNTA ARENAS;12;2018;8;1;1-8-2018;6;0;274
PUERTO NATALES;12;2018;8;1;1-8-2018;6;0;310
ANTOFAGASTA;2;2018;8;1;1-8-2018;4;0;726
CALAMA;2;2018;8;1;1-8-2018;7;0;2611
LA SERENA;4;2018;8;1;1-8-2018;3;0;558
TALAGANTE;13;2018;8;1;1-8-2018;3;0;726
BUIN;13;2018;8;1;1-8-2018;1;0;624
COPIAPO;3;2018;8;1;1-8-2018;8;0;1986
SANTA CRUZ;6;2018;8;1;1-8-2018;1;0;255
RANCAGUA;6;2018;8;1;1-8-2018;1;0;642
PUERTO AYSÉN;11;2018;8;1;1-8-2018;3;0;4
VALDIVIA;14;2018;8;2;2-8-2018;6;0;489
OSORNO;10;2018;8;2;2-8-2018;4;0;536
PUERTO MONTT;10;2018;8;2;2-8-2018;4;0;127
ARICA;15;2018;8;2;2-8-2018;7;0;1942
Temuco;9;2018;8;2;2-8-2018;6;0;1783
VILLARICA;9;2018;8;2;2-8-2018;4;0;214
TEMUCO;9;2018;8;2;2-8-2018;10;0;1567
VICTORIA;9;2018;8;2;2-8-2018;3;0;488
HUALPÉN;8;2018;8;2;2-8-2018;1;0;8
TALCAHUANO;8;2018;8;2;2-8-2018;3;0;292
LOS ANGELES;8;2018;8;2;2-8-2018;2;0;398
CONCEPCION;8;2018;8;2;2-8-2018;2;0;934
CORONEL;8;2018;8;2;2-8-2018;2;0;414
PUNTA ARENAS;12;2018;8;2;2-8-2018;6;0;259
PUERTO NATALES;12;2018;8;2;2-8-2018;6;0;257
ANTOFAGASTA;2;2018;8;2;2-8-2018;4;0;676
CALAMA;2;2018;8;2;2-8-2018;7;0;2204
LA SERENA;4;2018;8;2;2-8-2018;3;0;518
TALAGANTE;13;2018;8;2;2-8-2018;3;0;626
BUIN;13;2018;8;2;2-8-2018;1;0;531
COPIAPO;3;2018;8;2;2-8-2018;8;0;1966
SANTA CRUZ;6;2018;8;2;2-8-2018;1;0;220
RANCAGUA;6;2018;8;2;2-8-2018;1;0;572
PUERTO AYSÉN;11;2018;8;2;2-8-2018;3;0;5
VALDIVIA;14;2018;8;3;3-8-2018;6;0;517
OSORNO;10;2018;8;3;3-8-2018;4;0;605
PUERTO MONTT;10;2018;8;3;3-8-2018;4;0;161
ARICA;15;2018;8;3;3-8-2018;7;0;1869
Temuco;9;2018;8;3;3-8-2018;6;0;1773
VILLARICA;9;2018;8;3;3-8-2018;4;0;147
TEMUCO;9;2018;8;3;3-8-2018;10;0;1696
VICTORIA;9;2018;8;3;3-8-2018;3;0;450
HUALPÉN;8;2018;8;3;3-8-2018;1;0;14
TALCAHUANO;8;2018;8;3;3-8-2018;3;0;342
LOS ANGELES;8;2018;8;3;3-8-2018;2;0;409
CONCEPCION;8;2018;8;3;3-8-2018;2;0;872
CORONEL;8;2018;8;3;3-8-2018;2;0;442
PUNTA ARENAS;12;2018;8;3;3-8-2018;6;0;115
PUERTO NATALES;12;2018;8;3;3-8-2018;6;0;80
ANTOFAGASTA;2;2018;8;3;3-8-2018;4;0;705
CALAMA;2;2018;8;3;3-8-2018;7;0;2043
LA SERENA;4;2018;8;3;3-8-2018;3;0;498
TALAGANTE;13;2018;8;3;3-8-2018;3;0;765
BUIN;13;2018;8;3;3-8-2018;1;0;640
COPIAPO;3;2018;8;3;3-8-2018;8;0;2181
SANTA CRUZ;6;2018;8;3;3-8-2018;1;0;248
RANCAGUA;6;2018;8;3;3-8-2018;1;0;611
PUERTO AYSÉN;11;2018;8;3;3-8-2018;3;0;4
VALDIVIA;14;2018;8;4;4-8-2018;6;0;171
OSORNO;10;2018;8;4;4-8-2018;4;0;124
PUERTO MONTT;10;2018;8;4;4-8-2018;4;0;69
ARICA;15;2018;8;4;4-8-2018;7;0;1435
Temuco;9;2018;8;4;4-8-2018;6;0;916
VILLARICA;9;2018;8;4;4-8-2018;4;0;78
TEMUCO;9;2018;8;4;4-8-2018;10;0;768
VICTORIA;9;2018;8;4;4-8-2018;3;0;300
HUALPÉN;8;2018;8;4;4-8-2018;1;0;2
TALCAHUANO;8;2018;8;4;4-8-2018;3;0;323
LOS ANGELES;8;2018;8;4;4-8-2018;2;0;302
CONCEPCION;8;2018;8;4;4-8-2018;2;0;556
CORONEL;8;2018;8;4;4-8-2018;2;0;293
PUNTA ARENAS;12;2018;8;4;4-8-2018;6;0;210
PUERTO NATALES;12;2018;8;4;4-8-2018;6;0;76
ANTOFAGASTA;2;2018;8;4;4-8-2018;4;0;602
CALAMA;2;2018;8;4;4-8-2018;7;0;1934
LA SERENA;4;2018;8;4;4-8-2018;3;0;445
TALAGANTE;13;2018;8;4;4-8-2018;3;0;676
BUIN;13;2018;8;4;4-8-2018;1;0;419
COPIAPO;3;2018;8;4;4-8-2018;8;0;1746
SANTA CRUZ;6;2018;8;4;4-8-2018;1;0;166
RANCAGUA;6;2018;8;4;4-8-2018;1;0;404
PUERTO AYSÉN;11;2018;8;4;4-8-2018;3;0;4
VALDIVIA;14;2018;8;5;5-8-2018;6;0;118
OSORNO;10;2018;8;5;5-8-2018;4;0;152
PUERTO MONTT;10;2018;8;5;5-8-2018;4;0;92
ARICA;15;2018;8;5;5-8-2018;7;0;1087
Temuco;9;2018;8;5;5-8-2018;6;0;263
VILLARICA;9;2018;8;5;5-8-2018;4;0;28
TEMUCO;9;2018;8;5;5-8-2018;10;0;219
VICTORIA;9;2018;8;5;5-8-2018;3;0;92
HUALPÉN;8;2018;8;5;5-8-2018;1;0;0
TALCAHUANO;8;2018;8;5;5-8-2018;3;0;116
LOS ANGELES;8;2018;8;5;5-8-2018;2;0;71
CONCEPCION;8;2018;8;5;5-8-2018;2;0;144
CORONEL;8;2018;8;5;5-8-2018;2;0;75
PUNTA ARENAS;12;2018;8;5;5-8-2018;6;0;259
PUERTO NATALES;12;2018;8;5;5-8-2018;6;0;68
ANTOFAGASTA;2;2018;8;5;5-8-2018;4;0;519
CALAMA;2;2018;8;5;5-8-2018;7;0;1368
LA SERENA;4;2018;8;5;5-8-2018;3;0;311
TALAGANTE;13;2018;8;5;5-8-2018;3;0;589
BUIN;13;2018;8;5;5-8-2018;1;0;361
COPIAPO;3;2018;8;5;5-8-2018;8;0;1158
SANTA CRUZ;6;2018;8;5;5-8-2018;1;0;118
RANCAGUA;6;2018;8;5;5-8-2018;1;0;296
PUERTO AYSÉN;11;2018;8;5;5-8-2018;3;0;1
VALDIVIA;14;2018;8;6;6-8-2018;6;0;219
OSORNO;10;2018;8;6;6-8-2018;4;0;181
PUERTO MONTT;10;2018;8;6;6-8-2018;4;0;72
ARICA;15;2018;8;6;6-8-2018;7;0;1854
Temuco;9;2018;8;6;6-8-2018;6;0;980
VILLARICA;9;2018;8;6;6-8-2018;4;0;140
TEMUCO;9;2018;8;6;6-8-2018;10;0;970
VICTORIA;9;2018;8;6;6-8-2018;3;0;409
HUALPÉN;8;2018;8;6;6-8-2018;1;0;2
TALCAHUANO;8;2018;8;6;6-8-2018;3;0;114
LOS ANGELES;8;2018;8;6;6-8-2018;2;0;314
CONCEPCION;8;2018;8;6;6-8-2018;2;0;432
CORONEL;8;2018;8;6;6-8-2018;2;0;214
PUNTA ARENAS;12;2018;8;6;6-8-2018;6;0;104
PUERTO NATALES;12;2018;8;6;6-8-2018;6;0;159
ANTOFAGASTA;2;2018;8;6;6-8-2018;4;0;803
CALAMA;2;2018;8;6;6-8-2018;7;0;2020
LA SERENA;4;2018;8;6;6-8-2018;3;0;502
TALAGANTE;13;2018;8;6;6-8-2018;3;0;695
BUIN;13;2018;8;6;6-8-2018;1;0;565
COPIAPO;3;2018;8;6;6-8-2018;8;0;2246
SANTA CRUZ;6;2018;8;6;6-8-2018;1;0;261
RANCAGUA;6;2018;8;6;6-8-2018;1;0;542
PUERTO AYSÉN;11;2018;8;6;6-8-2018;3;0;4
VALDIVIA;14;2018;8;7;7-8-2018;6;0;649
OSORNO;10;2018;8;7;7-8-2018;4;0;570
PUERTO MONTT;10;2018;8;7;7-8-2018;4;0;209
ARICA;15;2018;8;7;7-8-2018;7;0;2084
Temuco;9;2018;8;7;7-8-2018;6;0;1816
VILLARICA;9;2018;8;7;7-8-2018;4;0;211
TEMUCO;9;2018;8;7;7-8-2018;10;0;1821
VICTORIA;9;2018;8;7;7-8-2018;3;0;493
HUALPÉN;8;2018;8;7;7-8-2018;1;0;8
TALCAHUANO;8;2018;8;7;7-8-2018;3;0;392
LOS ANGELES;8;2018;8;7;7-8-2018;2;0;501
CONCEPCION;8;2018;8;7;7-8-2018;2;0;1287
CORONEL;8;2018;8;7;7-8-2018;2;0;592
PUNTA ARENAS;12;2018;8;7;7-8-2018;6;0;84
PUERTO NATALES;12;2018;8;7;7-8-2018;6;0;199
ANTOFAGASTA;2;2018;8;7;7-8-2018;4;0;724
CALAMA;2;2018;8;7;7-8-2018;7;0;2104
LA SERENA;4;2018;8;7;7-8-2018;3;0;534
TALAGANTE;13;2018;8;7;7-8-2018;3;0;600
BUIN;13;2018;8;7;7-8-2018;1;0;495
COPIAPO;3;2018;8;7;7-8-2018;8;0;2293
SANTA CRUZ;6;2018;8;7;7-8-2018;1;0;316
RANCAGUA;6;2018;8;7;7-8-2018;1;0;486
PUERTO AYSÉN;11;2018;8;7;7-8-2018;3;0;6
VALDIVIA;14;2018;8;8;8-8-2018;6;0;768
OSORNO;10;2018;8;8;8-8-2018;4;0;707
PUERTO MONTT;10;2018;8;8;8-8-2018;4;0;242
ARICA;15;2018;8;8;8-8-2018;7;0;2028
Temuco;9;2018;8;8;8-8-2018;6;0;2276
VILLARICA;9;2018;8;8;8-8-2018;4;0;285
TEMUCO;9;2018;8;8;8-8-2018;10;0;2160
VICTORIA;9;2018;8;8;8-8-2018;3;0;609
HUALPÉN;8;2018;8;8;8-8-2018;1;0;14
TALCAHUANO;8;2018;8;8;8-8-2018;3;0;377
LOS ANGELES;8;2018;8;8;8-8-2018;2;0;424
CONCEPCION;8;2018;8;8;8-8-2018;2;0;1393
CORONEL;8;2018;8;8;8-8-2018;2;0;538
PUNTA ARENAS;12;2018;8;8;8-8-2018;6;0;123
PUERTO NATALES;12;2018;8;8;8-8-2018;6;0;283
ANTOFAGASTA;2;2018;8;8;8-8-2018;4;0;810
CALAMA;2;2018;8;8;8-8-2018;7;0;2258
LA SERENA;4;2018;8;8;8-8-2018;3;0;563
TALAGANTE;13;2018;8;8;8-8-2018;3;0;774
BUIN;13;2018;8;8;8-8-2018;1;0;622
COPIAPO;3;2018;8;8;8-8-2018;8;0;2304
SANTA CRUZ;6;2018;8;8;8-8-2018;1;0;287
RANCAGUA;6;2018;8;8;8-8-2018;1;0;697
PUERTO AYSÉN;11;2018;8;8;8-8-2018;3;0;5
VALDIVIA;14;2018;8;9;9-8-2018;6;0;688
OSORNO;10;2018;8;9;9-8-2018;4;0;587
PUERTO MONTT;10;2018;8;9;9-8-2018;4;0;126
ARICA;15;2018;8;9;9-8-2018;7;0;2054
Temuco;9;2018;8;9;9-8-2018;6;0;2113
VILLARICA;9;2018;8;9;9-8-2018;4;0;220
TEMUCO;9;2018;8;9;9-8-2018;10;0;1989
VICTORIA;9;2018;8;9;9-8-2018;3;0;578
HUALPÉN;8;2018;8;9;9-8-2018;1;0;5
TALCAHUANO;8;2018;8;9;9-8-2018;3;0;434
LOS ANGELES;8;2018;8;9;9-8-2018;2;0;462
CONCEPCION;8;2018;8;9;9-8-2018;2;0;1366
CORONEL;8;2018;8;9;9-8-2018;2;0;439
PUNTA ARENAS;12;2018;8;9;9-8-2018;6;0;207
PUERTO NATALES;12;2018;8;9;9-8-2018;6;0;341
ANTOFAGASTA;2;2018;8;9;9-8-2018;4;0;804
CALAMA;2;2018;8;9;9-8-2018;7;0;2040
LA SERENA;4;2018;8;9;9-8-2018;3;0;543
TALAGANTE;13;2018;8;9;9-8-2018;3;0;802
BUIN;13;2018;8;9;9-8-2018;1;0;634
COPIAPO;3;2018;8;9;9-8-2018;8;0;2298
SANTA CRUZ;6;2018;8;9;9-8-2018;1;0;267
RANCAGUA;6;2018;8;9;9-8-2018;1;0;714
PUERTO AYSÉN;11;2018;8;9;9-8-2018;3;0;3
VALDIVIA;14;2018;8;10;10-8-2018;6;0;696
OSORNO;10;2018;8;10;10-8-2018;4;0;668
PUERTO MONTT;10;2018;8;10;10-8-2018;4;0;262
ARICA;15;2018;8;10;10-8-2018;7;0;1897
Temuco;9;2018;8;10;10-8-2018;6;0;2194
VILLARICA;9;2018;8;10;10-8-2018;4;0;237
TEMUCO;9;2018;8;10;10-8-2018;10;0;2087
VICTORIA;9;2018;8;10;10-8-2018;3;0;570
HUALPÉN;8;2018;8;10;10-8-2018;1;0;6
TALCAHUANO;8;2018;8;10;10-8-2018;3;0;490
LOS ANGELES;8;2018;8;10;10-8-2018;2;0;508
CONCEPCION;8;2018;8;10;10-8-2018;2;0;1354
CORONEL;8;2018;8;10;10-8-2018;2;0;516
PUNTA ARENAS;12;2018;8;10;10-8-2018;6;0;503
PUERTO NATALES;12;2018;8;10;10-8-2018;6;0;289
ANTOFAGASTA;2;2018;8;10;10-8-2018;4;0;746
CALAMA;2;2018;8;10;10-8-2018;7;0;2036
LA SERENA;4;2018;8;10;10-8-2018;3;0;561
TALAGANTE;13;2018;8;10;10-8-2018;3;0;821
BUIN;13;2018;8;10;10-8-2018;1;0;640
COPIAPO;3;2018;8;10;10-8-2018;8;0;2276
SANTA CRUZ;6;2018;8;10;10-8-2018;1;0;288
RANCAGUA;6;2018;8;10;10-8-2018;1;0;702
PUERTO AYSÉN;11;2018;8;10;10-8-2018;3;0;10
VALDIVIA;14;2018;8;11;11-8-2018;6;0;461
OSORNO;10;2018;8;11;11-8-2018;4;0;523
PUERTO MONTT;10;2018;8;11;11-8-2018;4;0;159
ARICA;15;2018;8;11;11-8-2018;7;0;1451
Temuco;9;2018;8;11;11-8-2018;6;0;1920
VILLARICA;9;2018;8;11;11-8-2018;4;0;156
TEMUCO;9;2018;8;11;11-8-2018;10;0;1906
VICTORIA;9;2018;8;11;11-8-2018;3;0;322
HUALPÉN;8;2018;8;11;11-8-2018;1;0;20
TALCAHUANO;8;2018;8;11;11-8-2018;3;0;421
LOS ANGELES;8;2018;8;11;11-8-2018;2;0;364
CONCEPCION;8;2018;8;11;11-8-2018;2;0;868
CORONEL;8;2018;8;11;11-8-2018;2;0;405
PUNTA ARENAS;12;2018;8;11;11-8-2018;6;0;293
PUERTO NATALES;12;2018;8;11;11-8-2018;6;0;191
ANTOFAGASTA;2;2018;8;11;11-8-2018;4;0;647
CALAMA;2;2018;8;11;11-8-2018;7;0;2124
LA SERENA;4;2018;8;11;11-8-2018;3;0;427
TALAGANTE;13;2018;8;11;11-8-2018;3;0;718
BUIN;13;2018;8;11;11-8-2018;1;0;575
COPIAPO;3;2018;8;11;11-8-2018;8;0;1886
SANTA CRUZ;6;2018;8;11;11-8-2018;1;0;240
RANCAGUA;6;2018;8;11;11-8-2018;1;0;506
PUERTO AYSÉN;11;2018;8;11;11-8-2018;3;0;4
VALDIVIA;14;2018;8;12;12-8-2018;6;0;523
OSORNO;10;2018;8;12;12-8-2018;4;0;497
PUERTO MONTT;10;2018;8;12;12-8-2018;4;0;205
ARICA;15;2018;8;12;12-8-2018;7;0;1065
Temuco;9;2018;8;12;12-8-2018;6;0;2348
VILLARICA;9;2018;8;12;12-8-2018;4;0;232
TEMUCO;9;2018;8;12;12-8-2018;10;0;2618
VICTORIA;9;2018;8;12;12-8-2018;3;0;260
HUALPÉN;8;2018;8;12;12-8-2018;1;0;10
TALCAHUANO;8;2018;8;12;12-8-2018;3;0;404
LOS ANGELES;8;2018;8;12;12-8-2018;2;0;253
CONCEPCION;8;2018;8;12;12-8-2018;2;0;532
CORONEL;8;2018;8;12;12-8-2018;2;0;367
PUNTA ARENAS;12;2018;8;12;12-8-2018;6;0;334
PUERTO NATALES;12;2018;8;12;12-8-2018;6;0;186
ANTOFAGASTA;2;2018;8;12;12-8-2018;4;0;464
CALAMA;2;2018;8;12;12-8-2018;7;0;1455
LA SERENA;4;2018;8;12;12-8-2018;3;0;293
TALAGANTE;13;2018;8;12;12-8-2018;3;0;564
BUIN;13;2018;8;12;12-8-2018;1;0;451
COPIAPO;3;2018;8;12;12-8-2018;8;0;1228
SANTA CRUZ;6;2018;8;12;12-8-2018;1;0;137
RANCAGUA;6;2018;8;12;12-8-2018;1;0;395
PUERTO AYSÉN;11;2018;8;12;12-8-2018;2;0;0
VALDIVIA;14;2018;8;13;13-8-2018;6;0;824
OSORNO;10;2018;8;13;13-8-2018;4;0;709
PUERTO MONTT;10;2018;8;13;13-8-2018;4;0;185
ARICA;15;2018;8;13;13-8-2018;7;0;2179
Temuco;9;2018;8;13;13-8-2018;6;0;1466
VILLARICA;9;2018;8;13;13-8-2018;4;0;187
TEMUCO;9;2018;8;13;13-8-2018;10;0;1372
VICTORIA;9;2018;8;13;13-8-2018;3;0;345
HUALPÉN;8;2018;8;13;13-8-2018;1;0;16
TALCAHUANO;8;2018;8;13;13-8-2018;3;0;414
LOS ANGELES;8;2018;8;13;13-8-2018;2;0;323
CONCEPCION;8;2018;8;13;13-8-2018;2;0;1160
CORONEL;8;2018;8;13;13-8-2018;2;0;444
PUNTA ARENAS;12;2018;8;13;13-8-2018;6;0;344
PUERTO NATALES;12;2018;8;13;13-8-2018;6;0;347
ANTOFAGASTA;2;2018;8;13;13-8-2018;4;0;804
CALAMA;2;2018;8;13;13-8-2018;7;0;2056
LA SERENA;4;2018;8;13;13-8-2018;3;0;603
TALAGANTE;13;2018;8;13;13-8-2018;3;0;823
BUIN;13;2018;8;13;13-8-2018;1;0;669
COPIAPO;3;2018;8;13;13-8-2018;8;0;2391
SANTA CRUZ;6;2018;8;13;13-8-2018;1;0;270
RANCAGUA;6;2018;8;13;13-8-2018;1;0;695
PUERTO AYSÉN;11;2018;8;13;13-8-2018;2;0;0
VALDIVIA;14;2018;8;14;14-8-2018;6;0;887
OSORNO;10;2018;8;14;14-8-2018;4;0;853
PUERTO MONTT;10;2018;8;14;14-8-2018;4;0;285
ARICA;15;2018;8;14;14-8-2018;7;0;2188
Temuco;9;2018;8;14;14-8-2018;6;0;2300
VILLARICA;9;2018;8;14;14-8-2018;4;0;240
TEMUCO;9;2018;8;14;14-8-2018;10;0;2365
VICTORIA;9;2018;8;14;14-8-2018;3;0;593
HUALPÉN;8;2018;8;14;14-8-2018;1;0;7
TALCAHUANO;8;2018;8;14;14-8-2018;3;0;512
LOS ANGELES;8;2018;8;14;14-8-2018;2;0;471
CONCEPCION;8;2018;8;14;14-8-2018;2;0;1493
CORONEL;8;2018;8;14;14-8-2018;2;0;547
PUNTA ARENAS;12;2018;8;14;14-8-2018;6;0;312
PUERTO NATALES;12;2018;8;14;14-8-2018;6;0;317
ANTOFAGASTA;2;2018;8;14;14-8-2018;4;0;900
CALAMA;2;2018;8;14;14-8-2018;7;0;2212
LA SERENA;4;2018;8;14;14-8-2018;3;0;596
TALAGANTE;13;2018;8;14;14-8-2018;3;0;849
BUIN;13;2018;8;14;14-8-2018;1;0;659
COPIAPO;3;2018;8;14;14-8-2018;8;0;2509
SANTA CRUZ;6;2018;8;14;14-8-2018;1;0;326
RANCAGUA;6;2018;8;14;14-8-2018;1;0;744
PUERTO AYSÉN;11;2018;8;14;14-8-2018;2;0;0
VALDIVIA;14;2018;8;15;15-8-2018;6;0;658
OSORNO;10;2018;8;15;15-8-2018;4;0;708
PUERTO MONTT;10;2018;8;15;15-8-2018;4;0;395
ARICA;15;2018;8;15;15-8-2018;7;0;1317
Temuco;9;2018;8;15;15-8-2018;6;0;2477
VILLARICA;9;2018;8;15;15-8-2018;4;0;254
TEMUCO;9;2018;8;15;15-8-2018;10;0;2670
VICTORIA;9;2018;8;15;15-8-2018;3;0;328
HUALPÉN;8;2018;8;15;15-8-2018;1;0;29
TALCAHUANO;8;2018;8;15;15-8-2018;3;0;592
LOS ANGELES;8;2018;8;15;15-8-2018;2;0;433
CONCEPCION;8;2018;8;15;15-8-2018;2;0;1184
CORONEL;8;2018;8;15;15-8-2018;2;0;494
PUNTA ARENAS;12;2018;8;15;15-8-2018;6;0;314
PUERTO NATALES;12;2018;8;15;15-8-2018;6;0;275
ANTOFAGASTA;2;2018;8;15;15-8-2018;4;0;524
CALAMA;2;2018;8;15;15-8-2018;7;0;1795
LA SERENA;4;2018;8;15;15-8-2018;3;0;443
TALAGANTE;13;2018;8;15;15-8-2018;3;0;807
BUIN;13;2018;8;15;15-8-2018;1;0;565
COPIAPO;3;2018;8;15;15-8-2018;8;0;1574
SANTA CRUZ;6;2018;8;15;15-8-2018;1;0;196
RANCAGUA;6;2018;8;15;15-8-2018;1;0;473
PUERTO AYSÉN;11;2018;8;15;15-8-2018;2;0;0
VALDIVIA;14;2018;8;16;16-8-2018;6;0;452
OSORNO;10;2018;8;16;16-8-2018;4;0;558
PUERTO MONTT;10;2018;8;16;16-8-2018;4;0;120
ARICA;15;2018;8;16;16-8-2018;7;0;2166
Temuco;9;2018;8;16;16-8-2018;6;0;2019
VILLARICA;9;2018;8;16;16-8-2018;4;0;265
TEMUCO;9;2018;8;16;16-8-2018;10;0;1790
VICTORIA;9;2018;8;16;16-8-2018;3;0;632
HUALPÉN;8;2018;8;16;16-8-2018;1;0;7
TALCAHUANO;8;2018;8;16;16-8-2018;3;0;431
LOS ANGELES;8;2018;8;16;16-8-2018;2;0;445
CONCEPCION;8;2018;8;16;16-8-2018;2;0;1539
CORONEL;8;2018;8;16;16-8-2018;2;0;463
PUNTA ARENAS;12;2018;8;16;16-8-2018;6;0;355
PUERTO NATALES;12;2018;8;16;16-8-2018;6;0;397
ANTOFAGASTA;2;2018;8;16;16-8-2018;4;0;826
CALAMA;2;2018;8;16;16-8-2018;7;0;2033
LA SERENA;4;2018;8;16;16-8-2018;3;0;529
TALAGANTE;13;2018;8;16;16-8-2018;3;0;890
BUIN;13;2018;8;16;16-8-2018;1;0;725
COPIAPO;3;2018;8;16;16-8-2018;8;0;2307
SANTA CRUZ;6;2018;8;16;16-8-2018;1;0;341
RANCAGUA;6;2018;8;16;16-8-2018;1;0;769
PUERTO AYSÉN;11;2018;8;16;16-8-2018;2;0;0
VALDIVIA;14;2018;8;17;17-8-2018;6;0;584
OSORNO;10;2018;8;17;17-8-2018;4;0;576
PUERTO MONTT;10;2018;8;17;17-8-2018;4;0;109
ARICA;15;2018;8;17;17-8-2018;7;0;2078
Temuco;9;2018;8;17;17-8-2018;6;0;1236
VILLARICA;9;2018;8;17;17-8-2018;4;0;136
TEMUCO;9;2018;8;17;17-8-2018;10;0;1224
VICTORIA;9;2018;8;17;17-8-2018;3;0;522
HUALPÉN;8;2018;8;17;17-8-2018;1;0;1
TALCAHUANO;8;2018;8;17;17-8-2018;3;0;271
LOS ANGELES;8;2018;8;17;17-8-2018;2;0;319
CONCEPCION;8;2018;8;17;17-8-2018;2;0;741
CORONEL;8;2018;8;17;17-8-2018;2;0;340
PUNTA ARENAS;12;2018;8;17;17-8-2018;6;0;206
PUERTO NATALES;12;2018;8;17;17-8-2018;6;0;201
ANTOFAGASTA;2;2018;8;17;17-8-2018;4;0;710
CALAMA;2;2018;8;17;17-8-2018;7;0;2189
LA SERENA;4;2018;8;17;17-8-2018;3;0;563
TALAGANTE;13;2018;8;17;17-8-2018;3;0;803
BUIN;13;2018;8;17;17-8-2018;1;0;654
COPIAPO;3;2018;8;17;17-8-2018;8;0;2360
SANTA CRUZ;6;2018;8;17;17-8-2018;1;0;298
RANCAGUA;6;2018;8;17;17-8-2018;1;0;696
PUERTO AYSÉN;11;2018;8;17;17-8-2018;2;0;0
VALDIVIA;14;2018;8;18;18-8-2018;6;0;521
OSORNO;10;2018;8;18;18-8-2018;4;0;582
PUERTO MONTT;10;2018;8;18;18-8-2018;4;0;192
ARICA;15;2018;8;18;18-8-2018;7;0;1596
Temuco;9;2018;8;18;18-8-2018;6;0;1595
VILLARICA;9;2018;8;18;18-8-2018;4;0;165
TEMUCO;9;2018;8;18;18-8-2018;10;0;1708
VICTORIA;9;2018;8;18;18-8-2018;3;0;398
HUALPÉN;8;2018;8;18;18-8-2018;1;0;19
TALCAHUANO;8;2018;8;18;18-8-2018;3;0;525
LOS ANGELES;8;2018;8;18;18-8-2018;2;0;387
CONCEPCION;8;2018;8;18;18-8-2018;2;0;935
CORONEL;8;2018;8;18;18-8-2018;2;0;434
PUNTA ARENAS;12;2018;8;18;18-8-2018;6;0;157
PUERTO NATALES;12;2018;8;18;18-8-2018;6;0;190
ANTOFAGASTA;2;2018;8;18;18-8-2018;4;0;638
CALAMA;2;2018;8;18;18-8-2018;7;0;2038
LA SERENA;4;2018;8;18;18-8-2018;3;0;440
TALAGANTE;13;2018;8;18;18-8-2018;3;0;683
BUIN;13;2018;8;18;18-8-2018;1;0;483
COPIAPO;3;2018;8;18;18-8-2018;8;0;1934
SANTA CRUZ;6;2018;8;18;18-8-2018;1;0;218
RANCAGUA;6;2018;8;18;18-8-2018;1;0;464
PUERTO AYSÉN;11;2018;8;18;18-8-2018;2;0;0
VALDIVIA;14;2018;8;19;19-8-2018;6;0;619
OSORNO;10;2018;8;19;19-8-2018;4;0;597
PUERTO MONTT;10;2018;8;19;19-8-2018;4;0;348
ARICA;15;2018;8;19;19-8-2018;7;0;1036
Temuco;9;2018;8;19;19-8-2018;6;0;2316
VILLARICA;9;2018;8;19;19-8-2018;4;0;269
TEMUCO;9;2018;8;19;19-8-2018;10;0;3010
VICTORIA;9;2018;8;19;19-8-2018;3;0;308
HUALPÉN;8;2018;8;19;19-8-2018;1;0;11
TALCAHUANO;8;2018;8;19;19-8-2018;3;0;578
LOS ANGELES;8;2018;8;19;19-8-2018;2;0;255
CONCEPCION;8;2018;8;19;19-8-2018;2;0;925
